1	0	0	12	a3	122	49656065	承诺	0	0	1	0	2024-10-27 23:47:37
1	0	0	12	a3	120	19656065	一个傻傻凡人	0	0	1	0	2024-10-27 23:47:37
1	0	0	12	a3	118	19656065	白爷爷	0	0	1	0	2024-10-27 23:47:40
1	0	0	12	a3	121	19656065	君子坦蛋蛋	0	0	1	0	2024-10-27 23:47:43
1	0	0	12	a3	122	49656065	爆头战	0	0	1	0	2024-10-27 23:47:43
1	0	0	12	a3	119	19656065	懂事	0	0	1	0	2024-10-27 23:47:43
1	0	0	12	a3	120	19656065	奢魂奇	0	0	1	0	2024-10-27 23:47:43
1	0	0	12	a3	121	19656065	嗨爆全球	0	0	1	0	2024-10-27 23:47:46
1	0	0	12	a3	119	19656065	不吻不泪	0	0	1	0	2024-10-27 23:47:46
1	0	0	12	a3	122	49656065	驕傲妖精	0	0	1	0	2024-10-27 23:47:46
1	0	0	12	a3	120	19656065	乱世巨星	0	0	1	0	2024-10-27 23:47:49
1	0	0	12	a3	121	19656065	阿斯顿蒙迪欧	0	0	1	0	2024-10-27 23:47:49
1	0	0	12	a3	122	49656065	金帝	0	0	1	0	2024-10-27 23:47:49
1	0	0	12	a3	119	19656065	蓝风家族	0	0	1	0	2024-10-27 23:47:49
1	0	0	12	a3	120	19656065	青枳	0	0	1	0	2024-10-27 23:47:52
1	0	0	12	a3	121	19656065	打进莲子	0	0	1	0	2024-10-27 23:47:55
1	0	0	12	a3	122	49656065	八嘎丫路	0	0	1	0	2024-10-27 23:47:55
1	0	0	12	a3	119	19656065	九星君	0	0	1	0	2024-10-27 23:47:55
1	0	0	12	a3	120	19656065	我的她呦	0	0	1	0	2024-10-27 23:47:55
1	0	0	12	a3	121	19656065	战神霸主	0	0	1	0	2024-10-27 23:47:58
1	0	0	12	a3	119	19656065	无忧无虑的梦	0	0	1	0	2024-10-27 23:47:58
1	0	0	12	a3	122	49656065	局部阴凉	0	0	1	0	2024-10-27 23:47:58
1	0	0	12	a3	120	19656065	放过自己	0	0	1	0	2024-10-27 23:48:01
1	0	0	12	a3	121	19656065	太伤自尊	0	0	1	0	2024-10-27 23:48:01
1	0	0	12	a3	119	19656065	琼栏月暖	0	0	1	0	2024-10-27 23:48:01
1	0	0	12	a3	122	49656065	醉挽	0	0	1	0	2024-10-27 23:48:01
1	0	0	12	a3	120	19656065	战神项羽	0	0	1	0	2024-10-27 23:48:04
1	0	0	12	a3	121	19656065	天天爱吃包子	0	0	1	0	2024-10-27 23:48:07
1	0	0	12	a3	119	19656065	树敌如林	0	0	1	0	2024-10-27 23:48:07
1	0	0	12	a3	122	49656065	宣战天下	0	0	1	0	2024-10-27 23:48:07
1	0	0	12	a3	120	19656065	流氓家族	0	0	1	0	2024-10-27 23:48:07
1	0	0	12	a3	121	19656065	吃鸡大队	0	0	1	0	2024-10-27 23:48:10
1	0	0	12	a3	122	49656065	三八	0	0	1	0	2024-10-27 23:48:10
1	0	0	12	a3	119	19656065	逆蝶	0	0	1	0	2024-10-27 23:48:10
1	0	0	12	a3	120	19656065	弑神灭佛	0	0	1	0	2024-10-27 23:48:13
1	0	0	12	a3	121	19656065	一念执着	0	0	1	0	2024-10-27 23:48:13
1	0	0	12	a3	122	49656065	菊花一紧	0	0	1	0	2024-10-27 23:48:13
1	0	0	12	a3	119	19656065	空歡喜	0	0	1	0	2024-10-27 23:48:13
1	0	0	12	a3	120	19656065	毒光	0	0	1	0	2024-10-27 23:48:16
1	0	0	12	a3	121	19656065	娇柔壹队	0	0	1	0	2024-10-27 23:48:19
1	0	0	12	a3	119	19656065	眉舞贱人曾	0	0	1	0	2024-10-27 23:48:19
1	0	0	12	a3	122	49656065	极炫罪恶	0	0	1	0	2024-10-27 23:48:19
1	0	0	12	a3	120	19656065	太阳是我搓圆德	0	0	1	0	2024-10-27 23:48:19
1	0	0	12	a3	121	19656065	一个傻傻凡人	0	0	1	0	2024-10-27 23:48:22
1	0	0	12	a3	122	49656065	暴刚哥	0	0	1	0	2024-10-27 23:48:22
1	0	0	12	a3	119	19656065	白爷爷	0	0	1	0	2024-10-27 23:48:22
1	0	0	12	a3	120	19656065	懂事	0	0	1	0	2024-10-27 23:48:25
1	0	0	12	a3	121	19656065	奢魂奇	0	0	1	0	2024-10-27 23:48:25
1	0	0	12	a3	122	49656065	宝宝怕冷	0	0	1	0	2024-10-27 23:48:25
1	0	0	12	a3	120	19656065	不吻不泪	0	0	1	0	2024-10-27 23:48:28
1	0	0	12	a3	121	19656065	乱世巨星	0	0	1	0	2024-10-27 23:48:31
1	0	0	12	a3	122	49656065	黑龙江二哥	0	0	1	0	2024-10-27 23:48:31
1	0	0	12	a3	120	19656065	蓝风家族	0	0	1	0	2024-10-27 23:48:31
1	0	0	12	a3	121	19656065	青枳	0	0	1	0	2024-10-27 23:48:34
1	0	0	12	a3	122	49656065	专治吹牛逼	0	0	1	0	2024-10-27 23:48:34
1	0	0	12	a3	120	19656065	九星君	0	0	1	0	2024-10-27 23:48:37
1	0	0	12	a3	121	19656065	我的她呦	0	0	1	0	2024-10-27 23:48:37
1	0	0	12	a3	122	49656065	夺掵書珄	0	0	1	0	2024-10-27 23:48:37
1	0	0	12	a3	120	19656065	无忧无虑的梦	0	0	1	0	2024-10-27 23:48:40
1	0	0	12	a3	121	19656065	放过自己	0	0	1	0	2024-10-27 23:48:43
1	0	0	12	a3	122	49656065	沫陌、	0	0	1	0	2024-10-27 23:48:43
1	0	0	12	a3	120	19656065	琼栏月暖	0	0	1	0	2024-10-27 23:48:43
1	0	0	12	a3	121	19656065	战神项羽	0	0	1	0	2024-10-27 23:48:46
1	0	0	12	a3	122	49656065	總統	0	0	1	0	2024-10-27 23:48:46
1	0	0	12	a3	120	19656065	树敌如林	0	0	1	0	2024-10-27 23:48:49
1	0	0	12	a3	121	19656065	流氓家族	0	0	1	0	2024-10-27 23:48:49
1	0	0	12	a3	122	49656065	回心转意	0	0	1	0	2024-10-27 23:48:49
1	0	0	12	a3	120	19656065	逆蝶	0	0	1	0	2024-10-27 23:48:52
1	0	0	12	a3	121	19656065	弑神灭佛	0	0	1	0	2024-10-27 23:48:55
1	0	0	12	a3	122	49656065	爆率爆爆爆	0	0	1	0	2024-10-27 23:48:55
1	0	0	12	a3	120	19656065	空歡喜	0	0	1	0	2024-10-27 23:48:55
1	0	0	12	a3	121	19656065	毒光	0	0	1	0	2024-10-27 23:48:58
1	0	0	12	a3	122	49656065	痞	0	0	1	0	2024-10-27 23:48:58
1	0	0	12	a3	124	49656065	太阳女神	0	0	1	0	2024-10-27 23:49:01
1	0	0	12	a3	120	19656065	眉舞贱人曾	0	0	1	0	2024-10-27 23:49:01
1	0	0	12	a3	121	19656065	太阳是我搓圆德	0	0	1	0	2024-10-27 23:49:01
1	0	0	12	a3	122	49656065	流氓重现	0	0	1	0	2024-10-27 23:49:01
1	0	0	12	a3	120	19656065	白爷爷	0	0	1	0	2024-10-27 23:49:04
1	0	0	12	a3	121	19656065	懂事	0	0	1	0	2024-10-27 23:49:07
1	0	0	12	a3	122	49656065	严老贵	0	0	1	0	2024-10-27 23:49:07
1	0	0	12	a3	121	19656065	不吻不泪	0	0	1	0	2024-10-27 23:49:10
1	0	0	12	a3	122	49656065	獨緣兲使	0	0	1	0	2024-10-27 23:49:10
1	0	0	12	a3	121	19656065	蓝风家族	0	0	1	0	2024-10-27 23:49:13
1	0	0	12	a3	122	49656065	炙莲	0	0	1	0	2024-10-27 23:49:13
1	0	0	12	a3	121	19656065	九星君	0	0	1	0	2024-10-27 23:49:19
1	0	0	12	a3	122	49656065	潶铯僸区	0	0	1	0	2024-10-27 23:49:19
1	0	0	12	a3	121	19656065	无忧无虑的梦	0	0	1	0	2024-10-27 23:49:22
1	0	0	12	a3	122	49656065	雨怨	0	0	1	0	2024-10-27 23:49:25
1	0	0	12	a3	123	49656065	承诺	0	0	1	0	2024-10-27 23:49:25
1	0	0	12	a3	121	19656065	琼栏月暖	0	0	1	0	2024-10-27 23:49:25
1	0	0	12	a3	122	49656065	君子坦蛋蛋	0	0	1	0	2024-10-27 23:49:28
1	0	0	12	a3	123	49656065	爆头战	0	0	1	0	2024-10-27 23:49:28
1	0	0	12	a3	121	19656065	树敌如林	0	0	1	0	2024-10-27 23:49:31
1	0	0	12	a3	122	49656065	嗨爆全球	0	0	1	0	2024-10-27 23:49:31
1	0	0	12	a3	123	49656065	驕傲妖精	0	0	1	0	2024-10-27 23:49:31
1	0	0	12	a3	121	19656065	逆蝶	0	0	1	0	2024-10-27 23:49:34
1	0	0	12	a3	122	49656065	阿斯顿蒙迪欧	0	0	1	0	2024-10-27 23:49:37
1	0	0	12	a3	123	49656065	金帝	0	0	1	0	2024-10-27 23:49:37
1	0	0	12	a3	121	19656065	空歡喜	0	0	1	0	2024-10-27 23:49:40
1	0	0	12	a3	122	49656065	打进莲子	0	0	1	0	2024-10-27 23:49:40
1	0	0	12	a3	123	49656065	八嘎丫路	0	0	1	0	2024-10-27 23:49:40
1	0	0	12	a3	121	19656065	眉舞贱人曾	0	0	1	0	2024-10-27 23:49:43
1	0	0	12	a3	122	49656065	战神霸主	0	0	1	0	2024-10-27 23:49:43
1	0	0	12	a3	123	49656065	局部阴凉	0	0	1	0	2024-10-27 23:49:43
1	0	0	12	a3	121	19656065	白爷爷	0	0	1	0	2024-10-27 23:49:49
1	0	0	12	a3	122	49656065	太伤自尊	0	0	1	0	2024-10-27 23:49:49
1	0	0	12	a3	123	49656065	醉挽	0	0	1	0	2024-10-27 23:49:49
1	0	0	12	a3	122	49656065	天天爱吃包子	0	0	1	0	2024-10-27 23:49:52
1	0	0	12	a3	123	49656065	宣战天下	0	0	1	0	2024-10-27 23:49:52
1	0	0	12	a3	122	49656065	吃鸡大队	0	0	1	0	2024-10-27 23:49:55
1	0	0	12	a3	123	49656065	三八	0	0	1	0	2024-10-27 23:49:55
